name, version, created, downloads
searchkick, 1.3.6, 2016-10-08, 25780
searchkick, 1.3.5, 2016-09-28, 11078
searchkick, 1.3.4, 2016-08-24, 47641
searchkick, 1.3.3, 2016-08-02, 63523
searchkick, 1.3.2, 2016-08-01, 2460
searchkick, 1.3.1, 2016-07-10, 17262
searchkick, 1.3.0, 2016-05-04, 60450
searchkick, 1.2.1, 2016-02-15, 134186
searchkick, 1.2.0, 2016-02-04, 27470
searchkick, 1.1.2, 2015-12-18, 235597
searchkick, 1.1.1, 2015-12-15, 3065
searchkick, 1.1.0, 2015-12-08, 8908
searchkick, 1.0.3, 2015-11-28, 10398
searchkick, 1.0.2, 2015-11-16, 7666
searchkick, 1.0.1, 2015-11-06, 7846
searchkick, 1.0.0, 2015-10-30, 6794
searchkick, 0.9.1, 2015-09-01, 27459
searchkick, 0.9.0, 2015-06-07, 39044
searchkick, 0.8.7, 2015-02-14, 103042
searchkick, 0.8.6, 2015-02-11, 5596
searchkick, 0.8.5, 2014-11-11, 39557
searchkick, 0.8.4, 2014-11-06, 3045
searchkick, 0.8.3, 2014-09-21, 21505
searchkick, 0.8.2, 2014-08-18, 8792
searchkick, 0.8.1, 2014-08-16, 2325
searchkick, 0.8.0, 2014-07-13, 12235
searchkick, 0.7.9, 2014-07-01, 7552
searchkick, 0.7.8, 2014-06-22, 3532
searchkick, 0.7.7, 2014-06-11, 3289
searchkick, 0.7.6, 2014-05-21, 5406
searchkick, 0.7.5, 2014-05-14, 3972
searchkick, 0.7.4, 2014-05-07, 5386
searchkick, 0.7.3, 2014-05-01, 8068
searchkick, 0.7.2, 2014-04-25, 3426
searchkick, 0.7.1, 2014-04-12, 3306
searchkick, 0.7.0, 2014-04-11, 9274
searchkick, 0.6.3, 2014-04-09, 6427
searchkick, 0.6.2, 2014-04-05, 2683
searchkick, 0.6.1, 2014-03-25, 3401
searchkick, 0.6.0, 2014-03-22, 6714
searchkick, 0.5.3, 2014-02-25, 8109
searchkick, 0.5.2, 2014-02-13, 6795
searchkick, 0.5.1, 2014-02-13, 2295
searchkick, 0.5.0, 2014-01-21, 17176
searchkick, 0.4.2, 2013-12-29, 3474
searchkick, 0.4.1, 2013-12-20, 2622
searchkick, 0.3.5, 2013-12-08, 4247
searchkick, 0.3.4, 2013-11-22, 4133
searchkick, 0.3.3, 2013-11-04, 3314
searchkick, 0.3.2, 2013-11-03, 2421
searchkick, 0.3.1, 2013-11-02, 2417
searchkick, 0.3.0, 2013-11-02, 2381
searchkick, 0.2.8, 2013-09-30, 3864
searchkick, 0.2.7, 2013-09-24, 2943
searchkick, 0.2.6, 2013-09-11, 4432
searchkick, 0.2.5, 2013-08-30, 2666
searchkick, 0.2.4, 2013-08-21, 2676
searchkick, 0.2.3, 2013-08-16, 2441
searchkick, 0.2.2, 2013-08-12, 2416
searchkick, 0.2.1, 2013-08-11, 2438
searchkick, 0.2.0, 2013-08-11, 2429
searchkick, 0.1.4, 2013-08-04, 2523
searchkick, 0.1.3, 2013-08-04, 2462
searchkick, 0.1.2, 2013-07-30, 2483
searchkick, 0.1.1, 2013-07-29, 2406
searchkick, 0.1.0, 2013-07-29, 2419
searchkick, 0.0.2, 2013-07-18, 2453
searchkick, 0.0.1, 2013-07-15, 2441
